WEEK;DATE;ORDER_ID;PROD_NBR;CUST_NBR;t1;t2;QUANTITY;DRIVER_NBR;TRUCK_NBR
47;2020-11-19;936570;2514RP;104268;78,59666666666666;78,59666666666666;2,0;1;1
47;2020-11-19;936621;3510RUF1;104891;22,075;22,075;3,0;1;1
47;2020-11-19;936659;3210RPBR;104696;71,615;71,615;7,0;1;1
47;2020-11-19;936680;3220RP;102625;56,95666666666667;56,95666666666667;2,0;1;1
47;2020-11-19;936697;3520RPC1;104741;31,373333333333335;31,373333333333335;8,0;1;1
47;2020-11-19;936731;3520R;002453;76,50166666666668;76,50166666666668;2,5;1;1
47;2020-11-19;936762;2020RP;103820;43,013333333333335;43,013333333333335;8,0;1;1
47;2020-11-19;936764;3520RVM;103820;82,26;82,26;15,0;2;2
47;2020-11-19;936766;3020RP;104503;315,265;337,9083333333333;39,5;5;5
47;2020-11-19;936782;3520RPC1;104241;431,01666666666665;431,01666666666665;103,5;11;11
47;2020-11-19;936788;2520P;104268;121,11833333333334;121,11833333333334;13,0;2;2
47;2020-11-19;936829;0120RB;000785;33,684999999999995;33,684999999999995;7,0;1;1
47;2020-11-19;936852;2520P;104262;39,19833333333334;39,19833333333334;8,0;1;1
47;2020-11-19;936944;3220RP;102603;87,26833333333335;87,26833333333335;2,0;1;1
47;2020-11-20;925173;REM3SECANT;104706;252,7;252,7;40,0;6;6
47;2020-11-20;925374;REM3SECANT;104706;168,46666666666667;168,46666666666667;26,0;4;4
47;2020-11-20;927681;REM3SECANT;104706;179,2866666666667;179,2866666666667;28,0;4;4
47;2020-11-20;929457;2010RCHQ;003390;78,06333333333333;78,06333333333333;22,5;3;3
47;2020-11-20;931180;3520RPC1;104054;1343,0;1343,0;246,0;25;25
47;2020-11-20;931966;3214RPBR;015721;174,5366666666667;174,5366666666667;13,0;2;2
47;2020-11-20;932395;REM3A-M;104686;688,7699999999999;688,7699999999999;122,0;18;18
47;2020-11-20;932432;2510R;104474;97,14333333333335;97,14333333333335;7,0;1;1
47;2020-11-20;932663;REM3A-M;104686;112,11500000000001;112,11500000000001;17,5;3;3
47;2020-11-20;932690;2505PMOR;101951;27,58833333333333;27,58833333333333;1,0;1;1
47;2020-11-20;932690;2510P2;101951;137,94166666666666;137,94166666666666;36,0;5;5
47;2020-11-20;932704;0120RB;000785;33,64833333333333;33,64833333333333;7,0;1;1
47;2020-11-20;932787;3220RVM;000785;66,39333333333333;66,39333333333333;10,5;2;2
47;2020-11-20;932882;3020RP;100692;238,27833333333336;238,27833333333336;82,0;11;11
47;2020-11-20;933153;2520RT5C;104892;121,01333333333332;121,01333333333332;13,0;2;2
47;2020-11-20;933153;3010T-5C;104892;60,50666666666666;60,50666666666666;7,5;1;1
47;2020-11-20;933258;2010P2X;104649;813,0283333333334;813,0283333333334;89,0;11;11
47;2020-11-20;933263;2010P2X;104649;597,41;597,41;81,0;11;11
47;2020-11-20;933494;3020P;104764;88,51;88,51;4,0;2;2
47;2020-11-20;933536;2520RP;000241;505,75666666666666;533,3100000000001;75,0;9;9
47;2020-11-20;933565;3520RPC1;070149;711,6899999999999;711,6899999999999;47,0;6;6
47;2020-11-20;933576;2510P;103553;47,85666666666667;47,85666666666667;4,5;1;1
47;2020-11-20;933763;2520P;104672;166,42499999999998;166,42499999999998;67,0;7;7
47;2020-11-20;933770;3520RPC1;104778;111,54999999999998;111,54999999999998;47,5;6;6
47;2020-11-20;933795;2510RPBR;103359;121,76;121,76;14,0;2;2
47;2020-11-20;933795;3210RPBR;103359;60,88;60,88;3,0;1;1
47;2020-11-20;933898;4005PMOR;104500;44,28;44,28;1,0;1;1
47;2020-11-20;933898;4020P;104500;452,95500000000004;452,95500000000004;78,5;11;11
47;2020-11-20;933898;4020RP;104500;44,28;44,28;3,5;1;1
47;2020-11-20;933925;3520RVM;103867;13,853333333333333;13,853333333333333;2,0;1;1
47;2020-11-20;933997;3020P;104815;849,6600000000002;849,6600000000002;220,0;21;21
47;2020-11-20;934111;2514PBR;104118;31,765;31,765;10,0;1;1
47;2020-11-20;934111;3214RPBR;104118;31,765;31,765;5,0;1;1
47;2020-11-20;934149;2520RP;002658;137,22;137,22;11,5;2;2
47;2020-11-20;934195;3220RVM;001460;46,935;46,935;11,5;3;3
47;2020-11-20;934245;3520RPC1;102526;118,64999999999999;118,64999999999999;24,0;3;3
47;2020-11-20;934259;3020P;104401;338,09000000000003;338,09000000000003;96,0;12;12
47;2020-11-20;934480;3020P;104834;1539,3583333333333;1514,25;254,5;25;25
47;2020-11-20;934480;3020RP;104834;671,2916666666666;666,27;92,0;11;11
47;2020-11-20;934486;2510RP2;100009;11,096666666666666;11,096666666666666;5,0;1;1
47;2020-11-20;934486;3220RVM;100009;22,19333333333333;22,19333333333333;4,5;2;2
47;2020-11-20;934625;3520RC1;100229;24,243333333333332;24,243333333333332;16,0;2;2
47;2020-11-20;934748;3520RP;000858;151,26666666666668;151,26666666666668;12,0;2;2
47;2020-11-20;934842;3020P;104844;265,89000000000004;265,89000000000004;48,0;6;6
47;2020-11-20;934880;4005PMOR;003483;38,95333333333333;38,95333333333333;1,0;1;1
47;2020-11-20;934880;4514P;003483;59,575;59,575;35,0;5;5
47;2020-11-20;934880;4514PD;003483;224,095;224,095;88,0;12;12
47;2020-11-20;934880;4514RPD;003483;50,86833333333333;50,86833333333333;10,0;2;2
47;2020-11-20;934929;3020P;100373;31,765;31,765;3,0;1;1
47;2020-11-20;934954;REM4D-M;104686;125,28;125,28;6,0;2;2
47;2020-11-20;934987;2514RPBR;102309;214,94;214,94;12,0;2;2
47;2020-11-20;934987;3214RPBR;102309;107,47;107,47;2,5;1;1
47;2020-11-20;935033;3020P;103352;45,70333333333333;45,70333333333333;5,0;1;1
47;2020-11-20;935115;4520P;104970;101,61333333333333;101,61333333333333;19,5;3;3
47;2020-11-20;935149;5014RP;000785;45,87166666666667;45,87166666666667;3,0;1;1
47;2020-11-20;935159;4520P;104842;201,91500000000002;201,91500000000002;63,5;7;7
47;2020-11-20;935302;2010R;000785;5,973333333333333;5,973333333333333;2,5;1;1
47;2020-11-20;935307;0120RB;000785;44,23833333333333;11,946666666666665;14,0;2;2
47;2020-11-20;935328;2520RP;COD;75,61166666666666;75,61166666666666;5,5;1;1
47;2020-11-20;935339;2020R;001234;56,03;56,03;5,0;1;1
47;2020-11-20;935407;3020P;104830;42,21;42,21;5,5;1;1
47;2020-11-20;935407;4014P;104830;42,21;42,21;3,5;1;1
47;2020-11-20;935470;3520RPC1;102625;352,65;352,65;71,5;9;9
47;2020-11-20;935483;3520RPC1;100878;18,926666666666666;18,926666666666666;10,5;1;1
47;2020-11-20;935484;3514RVM;001460;69,09500000000001;69,09500000000001;19,0;3;3
47;2020-11-20;935534;REM6A;104686;166,45;166,45;101,0;15;15
47;2020-11-20;935543;3214RP;002695;136,615;136,615;19,0;3;3
47;2020-11-20;935550;2514P;036960;68,64;68,64;15,0;2;2
47;2020-11-20;935550;2520P;036960;68,64;68,64;15,5;2;2
47;2020-11-20;935562;2010P2X;104649;706,03;706,03;103,0;13;13
47;2020-11-20;935587;3520R;002453;244,01666666666668;244,01666666666668;10,0;2;2
47;2020-11-20;935734;MTQ5S;104686;319,20000000000005;319,20000000000005;65,5;9;9
47;2020-11-20;935758;2520RP;104510;369,73333333333335;369,73333333333335;29,5;4;4
47;2020-11-20;935779;MTQ5S;070149;46,63166666666667;46,63166666666667;7,0;1;1
47;2020-11-20;935840;2010R;003390;34,019999999999996;34,019999999999996;1,0;1;1
47;2020-11-20;935894;3520RPC1;100060;11,66;11,66;8,0;1;1
47;2020-11-20;935931;3514RP;102625;12,396666666666667;12,396666666666667;6,0;1;1
47;2020-11-20;936064;2520P;101685;322,40999999999997;322,40999999999997;10,0;3;3
47;2020-11-20;936099;3520RP;104841;102,22166666666666;102,22166666666666;1,0;1;1
47;2020-11-20;936112;3520RPC1;010875;102,16666666666667;102,16666666666667;8,0;1;1
47;2020-11-20;936148;2520P;104804;224,32500000000002;224,32500000000002;23,5;3;3
47;2020-11-20;936152;3520P;100878;24,153333333333332;24,153333333333332;10,5;2;2
47;2020-11-20;936161;3220RVM;000785;67,38000000000001;67,38000000000001;9,0;2;2
47;2020-11-20;936162;REM2B-M;104686;3,9483333333333333;3,9483333333333333;3,0;1;1
47;2020-11-20;936170;2520RP;104683;293,98333333333335;297,225;40,0;5;5
47;2020-11-20;936179;3020RP;104054;126,44;126,44;5,0;1;1
47;2020-11-20;936189;2020RP;103861;66,35499999999999;66,35499999999999;25,0;3;3
47;2020-11-20;936198;2514PBR;102929;12,808333333333334;12,808333333333334;7,0;1;1
47;2020-11-20;936198;3214RPBR;102929;12,808333333333334;12,808333333333334;5,0;1;1
47;2020-11-20;936199;2514PBR;102929;117,17666666666668;117,17666666666668;11,0;2;2
47;2020-11-20;936199;3214RPBR;102929;67,47666666666666;67,47666666666666;10,5;1;1
47;2020-11-20;936255;3214RPBR;103753;31,765;31,765;2,0;1;1
47;2020-11-20;936278;REM2B-M;104686;218,95833333333334;218,95833333333334;45,0;7;7
47;2020-11-20;936288;2514RPBR;104638;214,94;214,94;12,0;2;2
47;2020-11-20;936289;3020P;003155;29,251666666666665;29,251666666666665;3,0;1;1
47;2020-11-20;936301;3514RPBR;001234;78,36666666666666;78,36666666666666;10,0;2;2
47;2020-11-20;936307;0120RB;104741;34,33166666666667;34,33166666666667;7,0;1;1
47;2020-11-20;936371;2020P;104268;101,75;101,75;14,0;2;2
47;2020-11-20;936409;3010RT0C;104831;36,364999999999995;36,364999999999995;30,0;3;3
47;2020-11-20;936423;2020P;000469;102,16666666666667;102,16666666666667;6,0;1;1
47;2020-11-20;936424;3020R;COD;33,505;33,505;4,5;1;1
47;2020-11-20;936441;3520RPC1;002988;261,80500000000006;261,80500000000006;17,5;3;3
47;2020-11-20;936457;MTQ1;104312;61,47;61,47;1,5;1;1
47;2020-11-20;936477;3214RPBR;010875;102,16666666666667;102,16666666666667;4,0;1;1
47;2020-11-20;936487;2010R;003390;114,24833333333332;114,24833333333332;1,5;1;1
47;2020-11-20;936513;3520RP;002917;52,97;52,97;14,0;2;2
47;2020-11-20;936519;2514RPBR;104905;85,47666666666667;85,47666666666667;8,0;1;1
47;2020-11-20;936524;3014RP;COD;248,68333333333334;248,68333333333334;10,0;2;2
47;2020-11-20;936573;2514P;102456;78,21000000000001;78,21000000000001;2,0;1;1
47;2020-11-20;936573;3214RPBR;102456;292,8666666666667;312,84000000000003;28,0;4;4
47;2020-11-20;936580;3210RP;103762;43,66499999999999;43,66499999999999;6,0;1;1
47;2020-11-20;936603;2520P;104490;437,965;429,88;25,0;4;4
47;2020-11-20;936606;2520P;000469;125,735;125,735;5,0;1;1
47;2020-11-20;936709;3220RVM;104003;33,303333333333335;33,303333333333335;6,0;1;1
47;2020-11-20;936761;3220RP;102456;24,243333333333332;24,243333333333332;11,0;2;2
47;2020-11-20;936779;3020R;103762;15,016666666666667;15,016666666666667;4,5;1;1
47;2020-11-20;936809;MTQ5;104686;20,975;20,975;3,0;1;1
47;2020-11-20;936834;3220R;102167;60,74166666666667;60,74166666666667;5,0;1;1
47;2020-11-20;936901;3020P;104831;519,79;773,48;63,5;8;8
47;2020-11-20;936945;3220RVM;103062;7,251666666666667;7,251666666666667;4,0;1;1
47;2020-11-20;936946;3020R;100740;47,269999999999996;47,269999999999996;1,0;1;1
47;2020-11-20;936966;0120RB;000857;36,99;36,99;18,0;3;3
47;2020-11-20;936984;2514RPBR;104503;87,26833333333335;87,26833333333335;6,5;1;1
47;2020-11-20;936984;3214RPBR;104503;87,26833333333335;87,26833333333335;6,0;1;1
47;2020-11-20;936986;2520RP;104503;429,88;429,88;29,0;4;4
47;2020-11-20;937006;3214RPBR;104503;107,47;107,47;8,0;1;1
47;2020-11-20;937044;3220R;103260;71,82333333333332;71,82333333333332;13,0;2;2
47;2020-11-20;937083;3220RVM;103762;42,64833333333333;42,64833333333333;4,0;1;1
47;2020-11-20;937089;2520P;100211;29,42;29,42;6,5;1;1
47;2020-11-20;937094;0120RB;000785;33,725;33,725;3,0;1;1
47;2020-11-20;937120;0120RB;003390;149,55499999999998;149,55499999999998;7,5;1;1
47;2020-11-20;937133;3020R;101727;107,47;107,47;5,5;1;1
47;2020-11-21;934803;3014RT5C;104686;44,839999999999996;44,839999999999996;7,5;1;1
47;2020-11-21;934803;3020T5C;104686;448,4;448,4;70,5;10;10
47;2020-11-21;935761;3020P;001264;37,861666666666665;37,861666666666665;5,5;1;1
47;2020-11-21;936638;3020RP;100650;82,16666666666667;82,16666666666667;3,5;1;1
47;2020-11-21;936663;3520RP;000858;95,11;95,11;17,5;3;3
47;2020-11-21;936699;2520RP;104686;247,88333333333333;247,88333333333333;40,0;5;5
47;2020-11-21;936730;2010R;000785;25,948333333333334;25,948333333333334;4,0;1;1
47;2020-11-21;936734;0120RB;000785;25,948333333333334;25,948333333333334;7,0;1;1
47;2020-11-21;936736;3520RVM;000785;25,948333333333334;25,948333333333334;3,0;1;1
47;2020-11-21;936738;0120RB;000785;215,6;215,6;56,0;8;8
47;2020-11-21;937214;2520;104727;43,89666666666667;43,89666666666667;4,0;1;1
47;2020-11-21;937260;3520RVM;000785;21,735;21,735;8,0;1;1
48;2020-11-23;925310;REM3SECANT;104706;621,54;621,54;60,0;9;9
48;2020-11-23;925375;REM3SECANT;104706;341,64500000000004;341,64500000000004;40,0;6;6
48;2020-11-23;932411;4520P;003350;218,28333333333333;218,28333333333333;34,0;5;5
48;2020-11-23;932705;3514RPC1;000785;26,95;26,95;2,5;1;1
48;2020-11-23;933262;2010P2X;104649;886,94;886,94;84,0;12;12
48;2020-11-23;933268;2010P2X;104649;651,7199999999999;651,7199999999999;88,0;12;12
48;2020-11-23;933664;3214RP;102455;71,97666666666667;71,97666666666667;16,0;2;2
48;2020-11-23;933697;2520P;104831;205,35;205,35;100,5;10;10
48;2020-11-23;933970;2514P;100734;95,11999999999999;95,11999999999999;14,0;2;2
48;2020-11-23;934730;2514RP;104142;71,49000000000001;71,49000000000001;24,0;3;3
48;2020-11-23;934847;3014P;104157;644,8199999999999;644,8199999999999;47,5;6;6
48;2020-11-23;934890;2020RP;103389;437,17333333333335;437,17333333333335;32,0;4;4
48;2020-11-23;934990;2520RP;103928;446,04999999999995;446,04999999999995;33,0;4;4
48;2020-11-23;935012;3520RPC1;003483;450,08000000000004;450,08000000000004;113,5;12;12
48;2020-11-23;935029;3020T-5C;103352;1233,99;1233,99;226,0;27;27
48;2020-11-23;935136;3010P;100878;216,8;216,8;32,0;4;4
48;2020-11-23;935136;3020P;100878;1463,4;1463,4;245,0;27;27
48;2020-11-23;935147;3520T5C;104764;929,355;929,355;201,5;21;21
48;2020-11-23;935299;3520RPC1;000785;26,95;26,95;5,0;1;1
48;2020-11-23;935308;0120RB;000785;59,38166666666666;25,673333333333336;7,0;1;1
48;2020-11-23;935345;2510RP;100146;56,38333333333333;56,38333333333333;11,5;2;2
48;2020-11-23;935387;3214P;104696;170,155;170,155;17,5;3;3
48;2020-11-23;935390;2020RP;104696;283,5916666666667;283,5916666666667;38,5;5;5
48;2020-11-23;935596;2020P;103726;98,185;98,185;10,5;1;1
48;2020-11-23;935765;2514RPBR;104604;127,63333333333334;127,63333333333334;15,0;2;2
48;2020-11-23;935765;3214RPBR;104604;63,81666666666667;63,81666666666667;6,5;1;1
48;2020-11-23;935843;REM7A5;104686;97,235;97,235;27,0;4;4
48;2020-11-23;935916;3220R;103685;174,5366666666667;174,5366666666667;16,0;2;2
48;2020-11-23;935936;3014RP;104686;269,03999999999996;269,03999999999996;48,0;6;6
48;2020-11-23;936021;3014RPBR;000469;114,24833333333332;114,24833333333332;6,5;1;1
48;2020-11-23;936083;3520RPC1;104054;41,894999999999996;41,894999999999996;4,0;1;1
48;2020-11-23;936143;2520RP;101012;644,8199999999999;644,8199999999999;39,0;6;6
48;2020-11-23;936207;2514RP;102603;267,85499999999996;267,85499999999996;49,0;7;7
48;2020-11-23;936209;3520RPC1;100878;85,96333333333332;85,96333333333332;16,0;2;2
48;2020-11-23;936209;5510P;100878;429,8166666666666;429,8166666666666;66,0;10;10
48;2020-11-23;936211;3014RP;102625;113,06333333333332;113,06333333333332;16,0;2;2
48;2020-11-23;936219;3014RP;104741;191,91666666666669;191,91666666666669;51,5;7;7
48;2020-11-23;936224;4005PMOR;103772;30,888333333333335;30,888333333333335;1,0;1;1
48;2020-11-23;936224;4520P;103772;310,77833333333336;308,8833333333333;81,0;10;10
48;2020-11-23;936230;2514RPBR;104284;174,5366666666667;174,5366666666667;11,5;2;2
48;2020-11-23;936230;3214RPBR;104284;174,5366666666667;174,5366666666667;8,0;2;2
48;2020-11-23;936232;3514RP;000858;117,11999999999999;117,11999999999999;9,0;2;2
48;2020-11-23;936232;3520R;000858;138,65666666666667;138,65666666666667;8,5;2;2
48;2020-11-23;936291;3520RPC1;104686;715,1666666666667;715,1666666666667;49,5;7;7
48;2020-11-23;936319;3020P;100878;491,725;491,725;102,0;13;13
48;2020-11-23;936328;3520RPC1;104590;196,48333333333335;196,48333333333335;35,0;5;5
48;2020-11-23;936337;2520RP;102309;429,88;429,88;27,5;4;4
48;2020-11-23;936338;2520RP;102309;429,88;429,88;24,5;4;4
48;2020-11-23;936576;3210RPBR;104843;119,05333333333333;119,05333333333333;28,0;4;4
48;2020-11-23;936578;3520RPC1;100229;12,121666666666666;12,121666666666666;4,5;1;1
48;2020-11-23;936593;2520P;000477;150,47;162,50333333333333;18,5;2;2
48;2020-11-23;936608;3520RPC1;023155;32,64833333333333;32,64833333333333;1,5;1;1
48;2020-11-23;936660;2020RP;104268;135,99833333333333;135,99833333333333;33,0;5;5
48;2020-11-23;936661;3214RPBR;102893;82,73333333333333;82,73333333333333;8,0;1;1
48;2020-11-23;936700;2020P;102838;162,92999999999998;162,92999999999998;20,5;3;3
48;2020-11-23;936962;3020P;104834;444,07666666666665;459,14166666666665;55,5;7;7
48;2020-11-23;937103;3020P;104842;86,53500000000001;86,53500000000001;17,0;3;3
48;2020-11-23;937108;2520P;101843;33,196666666666665;33,196666666666665;2,0;1;1
48;2020-11-23;937136;3014RP;103143;184,25333333333336;184,25333333333336;54,5;8;8
48;2020-11-23;937158;5014RP;COD;68,095;68,095;5,5;1;1
48;2020-11-23;937177;2510P2;003064;44,641666666666666;44,641666666666666;4,0;1;1
48;2020-11-23;937182;2520P;104503;739,4666666666667;739,4666666666667;63,0;8;8
48;2020-11-23;937227;2520P;104490;322,40999999999997;322,40999999999997;13,0;3;3
48;2020-11-23;937231;REM3SECANT;104706;69,06;69,06;7,0;1;1
48;2020-11-23;937262;3220R;102893;87,26833333333335;87,26833333333335;2,0;1;1
48;2020-11-23;937282;2020P;104268;197,31333333333333;197,31333333333333;11,5;2;2
48;2020-11-23;937306;2520P;103143;23,03166666666667;23,03166666666667;2,5;1;1
48;2020-11-23;937307;2020P;102750;12,808333333333334;12,808333333333334;2,5;1;1
48;2020-11-23;937318;2520RP;104222;37,50666666666667;37,50666666666667;1,0;1;1
48;2020-11-23;937330;3520RT-5C;104500;10,613333333333333;10,613333333333333;5,0;1;1
48;2020-11-23;937333;0120RB;104741;59,27666666666667;59,27666666666667;14,0;2;2
48;2020-11-23;937379;3020P;104269;93,86666666666666;93,86666666666666;8,0;2;2
48;2020-11-23;937380;3020P;104831;33,505;33,505;7,0;1;1
48;2020-11-23;937409;3220R;103762;15,016666666666667;15,016666666666667;4,5;1;1
48;2020-11-24;925311;REM3SECANT;104706;268,93000000000006;268,93000000000006;40,0;6;6
48;2020-11-24;925376;REM3SECANT;104706;268,93000000000006;268,93000000000006;40,0;6;6
48;2020-11-24;927683;REM3SECANT;104706;313,7516666666667;313,7516666666667;43,0;7;7
48;2020-11-24;931454;2010RCHQ;003390;55,825;55,825;22,5;3;3
48;2020-11-24;931542;3505PMOR;103338;41,82333333333334;41,82333333333334;1,0;1;1
48;2020-11-24;931542;3514RPC1;103338;920,1133333333335;920,1133333333335;176,0;22;22
48;2020-11-24;932151;2510RP;100740;33,04333333333333;33,04333333333333;12,0;2;2
48;2020-11-24;932706;2010R;000785;36,958333333333336;36,958333333333336;2,0;1;1
48;2020-11-24;932743;2010R;000785;31,69666666666667;31,69666666666667;5,0;1;1
48;2020-11-24;932790;3514RPC1;000785;31,625;31,625;8,0;1;1
48;2020-11-24;933072;REM4D-M;104686;29,846666666666668;29,846666666666668;3,0;1;1
48;2020-11-24;933218;REM2C-M1;104821;1067,5349999999999;1067,5349999999999;63,0;9;9
48;2020-11-24;933267;2010P2X;104649;610,875;610,875;105,0;15;15
48;2020-11-24;933272;2010P2X;104649;813,0283333333334;813,0283333333334;81,0;11;11
48;2020-11-24;933788;2520RP;039710;24,583333333333332;24,583333333333332;12,0;2;2
48;2020-11-24;933814;2520P;104829;96,56;96,56;16,0;2;2
48;2020-11-24;933999;3020T-5C;104815;998,1399999999999;998,1399999999999;252,0;26;26
48;2020-11-24;934015;2514PBR;104747;26,34;26,34;6,0;1;1
48;2020-11-24;934018;2514PBR;104747;26,251666666666665;26,251666666666665;6,0;1;1
48;2020-11-24;934230;2520RP;104313;90,61666666666666;74,335;26,5;3;3
48;2020-11-24;934512;2520P;002658;216,84;216,84;35,5;4;4
48;2020-11-24;934769;3014RT-5C;100579;52,09333333333334;52,09333333333334;5,5;1;1
48;2020-11-24;934818;3020RP;100579;175,25;175,25;75,0;10;10
48;2020-11-24;934964;3514RPBR;103976;435,7033333333333;435,7033333333333;59,5;7;7
48;2020-11-24;935005;3020P;104451;63,26166666666666;63,26166666666666;8,0;1;1
48;2020-11-24;935034;3020P;103352;137,11;137,11;20,0;3;3
48;2020-11-24;935085;3020RP;104686;191,5666666666667;191,5666666666667;34,0;5;5
48;2020-11-24;935300;0120RB;000785;40,1;40,1;7,0;1;1
48;2020-11-24;935419;2520P;101685;214,94;214,94;16,0;2;2
48;2020-11-24;935421;2520P;101685;214,94;214,94;15,5;2;2
48;2020-11-24;935598;2020RP;103389;392,74;392,74;33,0;4;4
48;2020-11-24;936022;2020P;103389;218,58666666666667;218,58666666666667;14,0;2;2
48;2020-11-24;936028;4005PMOR;003483;49,56166666666666;49,56166666666666;1,0;1;1
48;2020-11-24;936028;4514P;003483;99,12333333333332;99,12333333333332;14,5;2;2
48;2020-11-24;936028;6014P;003483;148,68499999999997;148,68499999999997;19,0;3;3
48;2020-11-24;936073;2010RCHQ;023155;40,575;40,575;7,5;1;1
48;2020-11-24;936082;3520RPC1;104054;12,488333333333333;12,488333333333333;8,0;1;1
48;2020-11-24;936088;3520R;002988;967,23;967,23;70,5;9;9
48;2020-11-24;936108;3514RT0C;102603;102,93666666666667;102,93666666666667;12,0;2;2
48;2020-11-24;936213;2505PMOR;102625;56,53166666666666;56,53166666666666;1,0;1;1
48;2020-11-24;936213;2514P;102625;1945,9699999999998;1945,9699999999998;302,0;38;38
48;2020-11-24;936257;2520RP;100211;336,31999999999994;336,31999999999994;64,0;6;6
48;2020-11-24;936279;3005PMOR;104686;12,33;12,33;1,0;1;1
48;2020-11-24;936279;3010RP;104686;98,64;98,64;60,0;8;8
48;2020-11-24;936379;2510P2;104982;90,85666666666665;90,85666666666665;14,0;2;2
48;2020-11-24;936397;3520RPC1;104831;339,40666666666664;339,40666666666664;300,0;28;28
48;2020-11-24;936448;2520RP;036960;91,5;91,5;76,5;10;10
48;2020-11-24;936559;6014P;104970;49,32;49,32;27,5;4;4
48;2020-11-24;936571;3520RPC1;102625;742,48;742,48;48,0;6;6
48;2020-11-24;936579;3520RPC1;100229;12,121666666666666;12,121666666666666;3,0;1;1
48;2020-11-24;936752;2520P;002658;34,32;34,32;1,0;1;1
48;2020-11-24;936755;2020RP;103045;170,95333333333335;170,95333333333335;23,0;2;2
48;2020-11-24;936783;3514T-5C;100878;112,50333333333333;112,50333333333333;15,0;2;2
48;2020-11-24;936863;2510P2;104683;57,5;57,5;7,0;1;1
48;2020-11-24;936889;3520P;100878;42,98166666666666;42,98166666666666;1,0;1;1
48;2020-11-24;936889;3520T-5C;100878;85,96333333333332;85,96333333333332;13,5;2;2
48;2020-11-24;936957;2010RCHQ;001933;18,94333333333333;18,94333333333333;1,0;1;1
48;2020-11-24;936979;2514PBR;102929;115,0;115,0;11,0;2;2
48;2020-11-24;936979;3214RPBR;102929;57,5;57,5;8,0;1;1
48;2020-11-24;937045;0120RB;003390;187,60666666666665;187,60666666666665;28,0;4;4
48;2020-11-24;937134;MTQ4;103723;86,64666666666668;86,64666666666668;26,0;4;4
48;2020-11-24;937145;2520P;102838;349,5866666666667;349,5866666666667;65,0;8;8
48;2020-11-24;937146;MTQ5S;070149;93,26333333333334;93,26333333333334;9,0;2;2
48;2020-11-24;937194;0120RB;102219;74,32833333333333;60,47;7,0;1;1
48;2020-11-24;937259;2014R;104153;56,86666666666667;56,86666666666667;1,5;1;1
48;2020-11-24;937276;2520RP;104222;37,50666666666667;37,50666666666667;5,0;1;1
48;2020-11-24;937277;3520R;103723;39,858333333333334;39,858333333333334;4,5;1;1
48;2020-11-24;937279;2020P;104604;96,70666666666666;96,70666666666666;13,5;2;2
48;2020-11-24;937319;3220R;103685;174,5366666666667;174,5366666666667;12,0;2;2
48;2020-11-24;937332;4514PD;003483;116,86;116,86;12,0;3;3
48;2020-11-24;937340;2514RPBR;104905;85,47666666666667;85,47666666666667;8,0;1;1
48;2020-11-24;937345;3014RP;104863;113,35666666666665;113,35666666666665;2,0;1;1
48;2020-11-24;937381;3520R;002453;122,00833333333334;122,00833333333334;6,5;1;1
48;2020-11-24;937413;2010R;102167;57,5;57,5;4,0;1;1
48;2020-11-24;937442;MTQ4;104686;21,959999999999997;21,959999999999997;4,0;1;1
48;2020-11-24;937511;2014RP;102750;4,378333333333334;4,378333333333334;6,0;1;1
48;2020-11-24;937512;2520RP;103143;23,03166666666667;23,03166666666667;8,0;1;1
48;2020-11-24;937526;2520RP;104892;60,50666666666666;60,50666666666666;5,0;1;1
48;2020-11-24;937546;3014RP;102625;28,225;28,225;1,0;1;1
48;2020-11-24;937591;0120RB;000785;97,66499999999999;97,66499999999999;21,0;3;3
48;2020-11-24;937592;3520R;003390;18,608333333333334;18,608333333333334;2,5;1;1
48;2020-11-24;937612;2520RP;104503;134,81500000000003;134,81500000000003;19,5;3;3
48;2020-11-24;937618;3020P;104831;48,486666666666665;48,486666666666665;45,5;4;4
48;2020-11-24;937672;3514RPC1;000785;36,891666666666666;36,891666666666666;3,0;1;1
48;2020-11-24;937683;2020P;102750;374,4166666666667;374,4166666666667;13,0;2;2
48;2020-11-25;925312;REM3SECANT;104706;207,18;207,18;19,5;3;3
48;2020-11-25;925377;REM3SECANT;104706;268,93000000000006;268,93000000000006;40,5;6;6
48;2020-11-25;927684;REM3SECANT;104706;268,93000000000006;268,93000000000006;30,0;6;6
48;2020-11-25;930689;2520RP;100146;139,7;139,7;40,0;4;4
48;2020-11-25;931443;2010RCHQ;003390;55,825;55,825;22,5;3;3
48;2020-11-25;932791;2010R;000785;30,93166666666667;30,93166666666667;4,0;1;1
48;2020-11-25;933273;2010P2X;104649;739,1166666666668;739,1166666666668;70,0;10;10
48;2020-11-25;933274;2010P2X;104649;739,1166666666668;739,1166666666668;70,0;10;10
48;2020-11-25;933624;REM2B-M;104686;1683,6866666666667;1683,6866666666667;192,0;28;28
48;2020-11-25;933793;3020T-5C;103772;555,99;555,99;192,0;18;18
48;2020-11-25;934413;REM2B-M;104686;263,37;263,37;6,0;2;2
48;2020-11-25;934959;3520RPC1;104778;233,02;233,02;37,5;4;4
48;2020-11-25;935042;3020P;104524;1162,3333333333333;1162,3333333333333;162,0;20;20
48;2020-11-25;935123;2510P;001549;55,839999999999996;55,839999999999996;16,0;2;2
