,date,order,driver,distance,driverLoc
8808,2020-11-18,933249,7000029.0,73.91,2490
8809,2020-11-18,933249,7000065.0,73.91,2490
8810,2020-11-18,933249,7000066.0,147.82,2490
8811,2020-11-18,933256,2006.0,54.31,2496
8812,2020-11-18,933256,2019.0,108.62,2496
8813,2020-11-18,933256,2022.0,54.31,2496
8814,2020-11-18,933256,2023.0,108.62,2496
8815,2020-11-18,933256,2040.0,54.31,2496
8816,2020-11-18,933256,2047.0,54.31,2496
8817,2020-11-18,933256,2057.0,54.31,2496
8818,2020-11-18,933256,2068.0,54.31,2496
8819,2020-11-18,933256,2072.0,54.31,2496
8820,2020-11-18,933256,15560.0,108.62,2496
8821,2020-11-18,933492,2001.0,177.02,2495
8822,2020-11-18,933492,2120.0,132.76,2495
8823,2020-11-18,933492,2149.0,88.51,2495
8824,2020-11-18,933492,2158.0,44.26,2495
8825,2020-11-18,933492,2167.0,44.26,2495
8826,2020-11-18,933492,15479.0,111.72,2493
8827,2020-11-18,933492,15526.0,132.76,2495
8828,2020-11-18,933492,15568.0,44.26,2495
8829,2020-11-18,933492,15582.0,44.26,2495
8830,2020-11-18,933492,15606.0,88.51,2495
8831,2020-11-18,933492,15612.0,44.26,2495
8832,2020-11-18,933492,7000008.0,132.76,2495
8833,2020-11-18,933564,15562.0,118.61,2492
8834,2020-11-18,933564,15614.0,237.23,2492
8835,2020-11-18,933564,7000032.0,118.61,2492
8836,2020-11-18,933564,7000041.0,118.61,2492
8837,2020-11-18,933637,15432.0,56.25,2489
8838,2020-11-18,933637,15460.0,44.21,2491
8839,2020-11-18,933637,15607.0,56.25,2489
8840,2020-11-18,933637,7000062.0,4.24,2494
8841,2020-11-18,933768,2022.0,58.26,2496
8842,2020-11-18,933768,15151.0,18.59,2489
8843,2020-11-18,933768,15162.0,18.59,2489
8844,2020-11-18,933768,15376.0,18.59,2489
8845,2020-11-18,933768,700013.0,58.26,2496
8846,2020-11-18,933808,2149.0,78.37,2495
8847,2020-11-18,933808,2158.0,78.37,2495
8848,2020-11-18,933808,2167.0,78.37,2495
8849,2020-11-18,933808,15421.0,117.55,2495
8850,2020-11-18,933808,15550.0,117.55,2495
8851,2020-11-18,933808,15582.0,78.37,2495
8852,2020-11-18,933808,15605.0,156.73,2495
8853,2020-11-18,933808,15612.0,39.18,2495
8854,2020-11-18,933808,7000056.0,78.37,2495
8855,2020-11-18,933950,14417.0,38.02,2491
8856,2020-11-18,934029,7000052.0,41.96,2491
8857,2020-11-18,934040,15062.0,73.90,2490
8858,2020-11-18,934040,15076.0,36.95,2490
8859,2020-11-18,934040,15083.0,36.95,2490
8860,2020-11-18,934040,15112.0,36.95,2490
8861,2020-11-18,934040,15173.0,36.95,2490
8862,2020-11-18,934040,15277.0,147.80,2490
8863,2020-11-18,934040,15383.0,118.51,2491
8864,2020-11-18,934040,15405.0,60.21,2489
8865,2020-11-18,934040,15423.0,36.95,2490
8866,2020-11-18,934040,15446.0,36.95,2490
8867,2020-11-18,934040,7000029.0,73.90,2490
8868,2020-11-18,934040,7000065.0,36.95,2490
8869,2020-11-18,934045,14340.0,61.63,2493
8870,2020-11-18,934218,2019.0,60.88,2496
8871,2020-11-18,934218,2040.0,60.88,2496
8872,2020-11-18,934220,2057.0,60.88,2496
8873,2020-11-18,934227,15408.0,107.47,2492
8874,2020-11-18,934257,15246.0,18.77,2489
8875,2020-11-18,934283,15347.0,14.49,2489
8876,2020-11-18,934283,15423.0,49.77,2490
8877,2020-11-18,934409,15414.0,131.69,2492
8878,2020-11-18,934409,15539.0,131.69,2492
8879,2020-11-18,934409,15578.0,131.69,2492
8880,2020-11-18,934605,15555.0,80.69,2489
8881,2020-11-18,934605,15589.0,22.07,2494
8882,2020-11-18,934641,15017.0,24.78,2489
8883,2020-11-18,934641,15110.0,24.78,2489
8884,2020-11-18,934641,15162.0,24.78,2489
8885,2020-11-18,934641,15401.0,24.78,2489
8886,2020-11-18,934641,15435.0,24.78,2489
8887,2020-11-18,934641,15438.0,24.78,2489
8888,2020-11-18,934641,15515.0,24.78,2489
8889,2020-11-18,934725,15150.0,107.47,2492
8890,2020-11-18,934725,15457.0,107.47,2492
8891,2020-11-18,934725,15562.0,107.47,2492
8892,2020-11-18,934725,15577.0,214.94,2492
8893,2020-11-18,934740,15070.0,44.64,2491
8894,2020-11-18,934740,15358.0,44.64,2491
8895,2020-11-18,934740,15431.0,44.64,2491
8896,2020-11-18,934743,15457.0,107.47,2492
8897,2020-11-18,934749,2022.0,92.23,2496
8898,2020-11-18,934749,2023.0,46.11,2496
8899,2020-11-18,934749,2026.0,46.11,2496
8900,2020-11-18,934749,2040.0,46.11,2496
8901,2020-11-18,934749,2068.0,46.11,2496
8902,2020-11-18,934776,2158.0,47.63,2495
8903,2020-11-18,934886,2026.0,109.30,2496
8904,2020-11-18,934886,2072.0,109.30,2496
8905,2020-11-18,934903,2120.0,71.56,2495
8906,2020-11-18,934903,15392.0,137.10,2492
8907,2020-11-18,934903,15566.0,71.56,2495
8908,2020-11-18,934903,7000032.0,137.10,2492
8909,2020-11-18,934920,15150.0,87.27,2492
8910,2020-11-18,934920,15408.0,87.27,2492
8911,2020-11-18,934925,2006.0,31.77,2496
8912,2020-11-18,934925,700013.0,31.77,2496
8913,2020-11-18,934975,14417.0,78.94,2491
8914,2020-11-18,934975,15107.0,78.94,2491
8915,2020-11-18,934975,15143.0,39.47,2491
8916,2020-11-18,934975,15243.0,39.47,2491
8917,2020-11-18,934975,15245.0,78.94,2491
8918,2020-11-18,934975,15409.0,78.94,2491
8919,2020-11-18,934975,15451.0,78.94,2491
8920,2020-11-18,934975,15516.0,39.47,2491
8921,2020-11-18,934975,15611.0,39.47,2491
8922,2020-11-18,934975,7000069.0,39.47,2491
8923,2020-11-18,934986,15568.0,37.51,2495
8924,2020-11-18,934989,15562.0,107.47,2492
8925,2020-11-18,934989,15577.0,107.47,2492
8926,2020-11-18,935028,10124.0,21.76,2489
8927,2020-11-18,935028,15076.0,91.41,2490
8928,2020-11-18,935028,15369.0,45.70,2490
8929,2020-11-18,935028,15376.0,21.76,2489
8930,2020-11-18,935028,15377.0,21.76,2489
8931,2020-11-18,935028,15423.0,45.70,2490
8932,2020-11-18,935028,7000026.0,45.70,2490
8933,2020-11-18,935059,15358.0,55.23,2491
8934,2020-11-18,935059,7000052.0,55.23,2491
8935,2020-11-18,935113,15070.0,44.64,2491
8936,2020-11-18,935113,15223.0,65.20,2489
8937,2020-11-18,935113,15467.0,12.33,2494
8938,2020-11-18,935113,15580.0,65.20,2489
8939,2020-11-18,935113,7000053.0,77.54,2489
8940,2020-11-18,935113,7000059.0,12.33,2494
8941,2020-11-18,935113,7000069.0,44.64,2491
8942,2020-11-18,935135,10124.0,56.78,2489
8943,2020-11-18,935135,14411.0,75.71,2489
8944,2020-11-18,935135,15162.0,18.93,2489
8945,2020-11-18,935135,15246.0,37.85,2489
8946,2020-11-18,935135,15346.0,56.78,2489
8947,2020-11-18,935135,15376.0,37.85,2489
8948,2020-11-18,935135,15377.0,56.78,2489
8949,2020-11-18,935135,15515.0,18.93,2489
8950,2020-11-18,935143,2006.0,28.85,2496
8951,2020-11-18,935143,2026.0,57.69,2496
8952,2020-11-18,935143,2040.0,28.85,2496
8953,2020-11-18,935143,2047.0,86.54,2496
8954,2020-11-18,935143,2068.0,57.69,2496
8955,2020-11-18,935143,2072.0,28.85,2496
8956,2020-11-18,935143,15560.0,57.69,2496
8957,2020-11-18,935143,700013.0,57.69,2496
8958,2020-11-18,935294,15580.0,57.54,2489
8959,2020-11-18,935303,15392.0,124.34,2492
8960,2020-11-18,935305,15611.0,38.26,2491
8961,2020-11-18,935332,15535.0,44.86,2495
8962,2020-11-18,935340,15521.0,46.08,2489
8963,2020-11-18,935342,14340.0,48.12,2493
8964,2020-11-18,935342,14347.0,96.25,2493
8965,2020-11-18,935342,15450.0,48.12,2493
8966,2020-11-18,935342,15476.0,48.12,2493
8967,2020-11-18,935342,15479.0,48.12,2493
8968,2020-11-18,935342,15615.0,48.12,2493
8969,2020-11-18,935342,7000011.0,48.12,2493
8970,2020-11-18,935342,7000038.0,48.12,2493
8971,2020-11-18,935430,15421.0,12.12,2495
8972,2020-11-18,935430,15476.0,114.54,2493
8973,2020-11-18,935430,15526.0,12.12,2495
8974,2020-11-18,935430,15550.0,12.12,2495
8975,2020-11-18,935430,15612.0,12.12,2495
8976,2020-11-18,935430,7000008.0,12.12,2495
8977,2020-11-18,935536,15150.0,125.73,2492
8978,2020-11-18,935536,15217.0,125.73,2492
8979,2020-11-18,935536,15392.0,125.73,2492
8980,2020-11-18,935604,15112.0,62.75,2490
8981,2020-11-18,935604,15423.0,31.37,2490
8982,2020-11-18,935604,15446.0,31.37,2490
8983,2020-11-18,935604,15486.0,31.37,2490
8984,2020-11-18,935604,15488.0,62.75,2490
8985,2020-11-18,935604,7000066.0,31.37,2490
8986,2020-11-18,935642,2006.0,95.95,2496
8987,2020-11-18,935642,2019.0,95.95,2496
8988,2020-11-18,935642,2057.0,95.95,2496
8989,2020-11-18,935675,15243.0,20.98,2491
8990,2020-11-18,935680,15476.0,111.67,2493
8991,2020-11-18,935680,15568.0,60.74,2495
8992,2020-11-18,935756,15343.0,87.27,2492
8993,2020-11-18,935756,15408.0,87.27,2492
8994,2020-11-18,935756,15414.0,87.27,2492
8995,2020-11-18,935756,7000041.0,87.27,2492
8996,2020-11-18,935770,15150.0,74.78,2492
8997,2020-11-18,935770,15614.0,74.78,2492
8998,2020-11-18,935784,15173.0,49.85,2490
8999,2020-11-18,935784,15488.0,49.85,2490
9000,2020-11-18,935784,7000065.0,49.85,2490
9001,2020-11-18,935788,15535.0,37.51,2495
9002,2020-11-18,935802,15217.0,122.01,2492
9003,2020-11-18,935802,15343.0,122.01,2492
9004,2020-11-18,935802,15553.0,122.01,2492
9005,2020-11-18,935802,15578.0,122.01,2492
9006,2020-11-18,935819,7000045.0,25.68,2493
9007,2020-11-18,935838,15535.0,34.02,2495
9008,2020-11-18,935851,10228.0,36.83,2489
9009,2020-11-18,935851,15401.0,36.83,2489
9010,2020-11-18,935851,15435.0,36.83,2489
9011,2020-11-18,935917,15598.0,57.50,2493
9012,2020-11-18,935917,7000045.0,57.50,2493
9013,2020-11-18,935919,15615.0,57.50,2493
9014,2020-11-18,935947,15213.0,45.16,2489
9015,2020-11-18,935965,15343.0,114.25,2492
9016,2020-11-18,936125,15535.0,56.03,2495
9017,2020-11-18,936136,15143.0,42.98,2491
9018,2020-11-18,936136,7000063.0,42.98,2491
9019,2020-11-18,936214,15566.0,44.86,2495
9020,2020-11-18,936235,15070.0,37.61,2491
9021,2020-11-18,936235,15460.0,37.61,2491
9022,2020-11-18,936235,15516.0,37.61,2491
9023,2020-11-18,936273,15467.0,23.71,2494
9024,2020-11-18,936287,15017.0,27.47,2489
9025,2020-11-18,936309,7000063.0,40.61,2491
9026,2020-11-18,936314,15245.0,10.16,2491
9027,2020-11-18,936353,15161.0,58.76,2491
9028,2020-11-18,936353,15580.0,60.73,2489
9029,2020-11-18,936368,15450.0,56.54,2493
9030,2020-11-18,936386,2167.0,79.79,2495
9031,2020-11-18,936391,15107.0,41.24,2491
9032,2020-11-18,936392,7000032.0,102.17,2492
9033,2020-11-18,936404,15566.0,12.12,2495
9034,2020-11-18,936404,15582.0,12.12,2495
9035,2020-11-18,936404,15612.0,12.12,2495
9036,2020-11-18,936419,15615.0,34.32,2493
9037,2020-11-18,936425,15607.0,58.31,2489
9038,2020-11-18,936541,7000029.0,28.23,2490
9039,2020-11-18,936546,15398.0,60.51,2494
9040,2020-11-18,936630,2149.0,12.12,2495
9041,2020-11-18,936630,15526.0,12.12,2495
9042,2020-11-18,936630,7000056.0,12.12,2495
9043,2020-11-18,936690,15479.0,120.89,2493
9044,2020-11-19,925172,15017.0,42.12,2489
9045,2020-11-19,925172,15110.0,42.12,2489
9046,2020-11-19,925172,15151.0,42.12,2489
9047,2020-11-19,925172,15223.0,42.12,2489
9048,2020-11-19,925172,15432.0,42.12,2489
9049,2020-11-19,925172,15435.0,42.12,2489
9050,2020-11-19,925372,10228.0,42.12,2489
9051,2020-11-19,925372,15017.0,42.12,2489
9052,2020-11-19,925372,15110.0,42.12,2489
9053,2020-11-19,925372,15173.0,82.28,2490
9054,2020-11-19,925372,15213.0,84.23,2489
9055,2020-11-19,925372,15274.0,42.12,2489
9056,2020-11-19,925372,15432.0,42.12,2489
9057,2020-11-19,925372,15521.0,42.12,2489
9058,2020-11-19,925372,15555.0,42.12,2489
9059,2020-11-19,925372,15607.0,84.23,2489
9060,2020-11-19,927680,15110.0,42.12,2489
9061,2020-11-19,927680,15223.0,42.12,2489
9062,2020-11-19,927680,15436.0,42.12,2489
9063,2020-11-19,927680,15515.0,42.12,2489
9064,2020-11-19,927680,15542.0,42.12,2489
9065,2020-11-19,927680,15580.0,42.12,2489
9066,2020-11-19,929458,15070.0,18.61,2491
9067,2020-11-19,929458,15243.0,18.61,2491
9068,2020-11-19,929458,15409.0,18.61,2491
9069,2020-11-19,930591,15083.0,31.76,2490
9070,2020-11-19,930591,15103.0,31.76,2490
9071,2020-11-19,930591,15112.0,31.76,2490
9072,2020-11-19,930591,15559.0,47.12,2489
9073,2020-11-19,930591,7000026.0,31.76,2490
9074,2020-11-19,930688,15162.0,23.25,2489
9075,2020-11-19,930688,15438.0,23.25,2489
9076,2020-11-19,930688,15542.0,23.25,2489
9077,2020-11-19,931223,15589.0,15.71,2494
9078,2020-11-19,932127,15423.0,65.66,2490
9079,2020-11-19,932220,15245.0,41.46,2491
9080,2020-11-19,932220,15460.0,41.46,2491
9081,2020-11-19,932656,15436.0,43.66,2489
9082,2020-11-19,932702,15559.0,33.82,2489
9083,2020-11-19,932702,7000065.0,39.10,2490
9084,2020-11-19,932740,15507.0,29.43,2494
9085,2020-11-19,932932,14417.0,45.68,2491
9086,2020-11-19,932932,15358.0,45.68,2491
9087,2020-11-19,933035,2026.0,63.53,2496
9088,2020-11-19,933035,2068.0,31.77,2496
9089,2020-11-19,933067,15017.0,38.83,2489
9090,2020-11-19,933067,15162.0,38.83,2489
9091,2020-11-19,933067,15213.0,38.83,2489
9092,2020-11-19,933067,15274.0,77.66,2489
9093,2020-11-19,933067,15432.0,38.83,2489
9094,2020-11-19,933067,15515.0,38.83,2489
9095,2020-11-19,933067,15521.0,38.83,2489
9096,2020-11-19,933067,15555.0,77.66,2489
9097,2020-11-19,933067,15607.0,38.83,2489
9098,2020-11-19,933067,7000053.0,77.66,2489
9099,2020-11-19,933149,10124.0,179.79,2489
9100,2020-11-19,933149,14417.0,176.64,2491
9101,2020-11-19,933149,15070.0,176.64,2491
9102,2020-11-19,933149,15161.0,88.32,2491
9103,2020-11-19,933149,15176.0,176.64,2491
9104,2020-11-19,933149,15243.0,88.32,2491
9105,2020-11-19,933149,15245.0,88.32,2491
9106,2020-11-19,933149,15358.0,176.64,2491
9107,2020-11-19,933149,15383.0,88.32,2491
9108,2020-11-19,933149,15451.0,88.32,2491
9109,2020-11-19,933149,15460.0,176.64,2491
9110,2020-11-19,933149,15611.0,88.32,2491
9111,2020-11-19,933149,7000042.0,88.32,2491
9112,2020-11-19,933149,7000052.0,88.32,2491
9113,2020-11-19,933252,2006.0,54.31,2496
9114,2020-11-19,933252,2072.0,54.31,2496
9115,2020-11-19,933252,15346.0,79.21,2489
9116,2020-11-19,933252,700013.0,54.31,2496
9117,2020-11-19,933252,7000026.0,73.91,2490
9118,2020-11-19,933252,7000065.0,73.91,2490
9119,2020-11-19,933261,2019.0,108.62,2496
9120,2020-11-19,933261,2022.0,162.93,2496
9121,2020-11-19,933261,2040.0,54.31,2496
9122,2020-11-19,933261,2047.0,108.62,2496
9123,2020-11-19,933261,2072.0,108.62,2496
9124,2020-11-19,933513,2001.0,120.06,2495
9125,2020-11-19,933513,2120.0,60.03,2495
9126,2020-11-19,933513,2149.0,120.06,2495
9127,2020-11-19,933513,2158.0,60.03,2495
9128,2020-11-19,933513,2167.0,60.03,2495
9129,2020-11-19,933513,15150.0,178.65,2492
9130,2020-11-19,933513,15217.0,178.65,2492
9131,2020-11-19,933513,15343.0,135.17,2492
9132,2020-11-19,933513,15392.0,118.61,2492
9133,2020-11-19,933513,15408.0,135.17,2492
9134,2020-11-19,933513,15414.0,178.65,2492
9135,2020-11-19,933513,15457.0,178.65,2492
9136,2020-11-19,933513,15526.0,60.03,2495
9137,2020-11-19,933513,15553.0,118.61,2492
9138,2020-11-19,933513,15562.0,118.61,2492
9139,2020-11-19,933513,15577.0,135.17,2492
9140,2020-11-19,933513,15578.0,178.65,2492
9141,2020-11-19,933513,15588.0,120.06,2495
9142,2020-11-19,933513,15606.0,120.06,2495
9143,2020-11-19,933513,15612.0,60.03,2495
9144,2020-11-19,933513,7000008.0,180.09,2495
9145,2020-11-19,933513,7000032.0,135.17,2492
9146,2020-11-19,933513,7000041.0,135.17,2492
9147,2020-11-19,933513,7000056.0,60.03,2495
9148,2020-11-19,933570,2023.0,98.79,2496
9149,2020-11-19,933570,2026.0,49.39,2496
9150,2020-11-19,933570,2068.0,98.79,2496
9151,2020-11-19,933570,15560.0,49.39,2496
9152,2020-11-19,933570,700013.0,49.39,2496
9153,2020-11-19,933620,15515.0,59.26,2489
9154,2020-11-19,933621,10228.0,59.26,2489
9155,2020-11-19,933623,15305.0,59.26,2489
9156,2020-11-19,933638,15173.0,56.49,2490
9157,2020-11-19,933638,15431.0,39.98,2491
9158,2020-11-19,933638,7000029.0,56.49,2490
9159,2020-11-19,933792,10124.0,63.66,2489
9160,2020-11-19,933792,14411.0,138.40,2489
9161,2020-11-19,933792,15076.0,49.83,2490
9162,2020-11-19,933792,15083.0,24.91,2490
9163,2020-11-19,933792,15246.0,63.66,2489
9164,2020-11-19,933792,15277.0,24.91,2490
9165,2020-11-19,933792,15376.0,63.66,2489
9166,2020-11-19,933792,15446.0,24.91,2490
9167,2020-11-19,933792,15559.0,63.66,2489
9168,2020-11-19,933915,15405.0,55.02,2489
9169,2020-11-19,933915,7000062.0,12.86,2494
9170,2020-11-19,934041,15173.0,59.16,2490
9171,2020-11-19,934041,15398.0,25.46,2494
9172,2020-11-19,934041,15423.0,59.16,2490
9173,2020-11-19,934041,15488.0,59.16,2490
9174,2020-11-19,934041,7000059.0,50.91,2494
9175,2020-11-19,934093,14417.0,44.64,2491
9176,2020-11-19,934093,15070.0,44.64,2491
9177,2020-11-19,934093,15161.0,44.64,2491
9178,2020-11-19,934093,15401.0,65.20,2489
9179,2020-11-19,934093,15451.0,44.64,2491
9180,2020-11-19,934093,15488.0,65.46,2490
9181,2020-11-19,934093,15589.0,12.33,2494
9182,2020-11-19,934093,7000062.0,12.33,2494
9183,2020-11-19,934181,2023.0,53.66,2496
9184,2020-11-19,934181,15560.0,53.66,2496
9185,2020-11-19,934258,15076.0,37.58,2490
9186,2020-11-19,934258,15277.0,37.58,2490
9187,2020-11-19,934258,15446.0,37.58,2490
9188,2020-11-19,934393,15112.0,42.27,2490
9189,2020-11-19,934393,15346.0,65.16,2489
9190,2020-11-19,934393,15383.0,47.41,2491
9191,2020-11-19,934412,15577.0,131.69,2492
9192,2020-11-19,934412,15580.0,42.12,2489
9193,2020-11-19,934412,15614.0,131.69,2492
9194,2020-11-19,934416,15083.0,59.26,2490
9195,2020-11-19,934564,15083.0,31.37,2490
9196,2020-11-19,934564,15277.0,31.37,2490
9197,2020-11-19,934564,7000065.0,31.37,2490
9198,2020-11-19,934621,15343.0,137.10,2492
9199,2020-11-19,934621,15414.0,137.10,2492
9200,2020-11-19,934621,15562.0,152.90,2492
9201,2020-11-19,934621,15577.0,152.90,2492
9202,2020-11-19,934621,15578.0,137.10,2492
9203,2020-11-19,934624,15421.0,12.12,2495
9204,2020-11-19,934624,15612.0,12.12,2495
9205,2020-11-19,934747,14340.0,120.10,2493
9206,2020-11-19,934747,15479.0,120.10,2493
9207,2020-11-19,934747,7000011.0,75.63,2493
9208,2020-11-19,934806,2006.0,52.64,2496
9209,2020-11-19,934806,2040.0,52.64,2496
9210,2020-11-19,934820,2001.0,33.51,2495
9211,2020-11-19,934820,2149.0,33.51,2495
9212,2020-11-19,934820,14340.0,164.76,2493
9213,2020-11-19,934820,14347.0,131.26,2493
9214,2020-11-19,934820,15421.0,33.51,2495
9215,2020-11-19,934820,15450.0,131.26,2493
9216,2020-11-19,934820,15476.0,131.26,2493
9217,2020-11-19,934820,15479.0,131.26,2493
9218,2020-11-19,934820,15526.0,33.51,2495
9219,2020-11-19,934820,15553.0,101.45,2492
9220,2020-11-19,934820,15562.0,101.45,2492
9221,2020-11-19,934820,15566.0,33.51,2495
9222,2020-11-19,934820,15568.0,67.01,2495
9223,2020-11-19,934820,15606.0,33.51,2495
9224,2020-11-19,934820,7000008.0,33.51,2495
9225,2020-11-19,934820,7000032.0,101.45,2492
9226,2020-11-19,934840,2158.0,44.26,2495
9227,2020-11-19,934840,15143.0,9.15,2491
9228,2020-11-19,934840,15383.0,9.15,2491
9229,2020-11-19,934840,15479.0,84.48,2493
9230,2020-11-19,934840,15606.0,44.26,2495
9231,2020-11-19,934840,7000011.0,84.48,2493
9232,2020-11-19,934875,15409.0,38.95,2491
9233,2020-11-19,934875,15451.0,38.95,2491
9234,2020-11-19,934875,15460.0,38.95,2491
9235,2020-11-19,934875,15611.0,38.95,2491
9236,2020-11-19,934875,7000052.0,77.91,2491
9237,2020-11-19,934875,7000059.0,11.92,2494
9238,2020-11-19,934889,2006.0,109.29,2496
9239,2020-11-19,934905,15488.0,64.45,2490
9240,2020-11-19,934905,15516.0,66.67,2491
9241,2020-11-19,934905,7000029.0,95.28,2490
9242,2020-11-19,934905,7000059.0,30.83,2494
9243,2020-11-19,934905,7000066.0,64.45,2490
9244,2020-11-19,934916,7000026.0,27.14,2490
9245,2020-11-19,934927,2022.0,31.77,2496
9246,2020-11-19,934979,15347.0,70.87,2489
9247,2020-11-19,934979,15405.0,58.26,2489
9248,2020-11-19,934979,15423.0,62.47,2490
9249,2020-11-19,934979,15431.0,44.77,2491
9250,2020-11-19,934979,15507.0,25.22,2494
9251,2020-11-19,934979,15516.0,44.77,2491
9252,2020-11-19,934979,15566.0,49.77,2495
9253,2020-11-19,934979,7000066.0,62.47,2490
9254,2020-11-19,935032,15162.0,21.76,2489
9255,2020-11-19,935032,15223.0,21.76,2489
9256,2020-11-19,935032,7000053.0,21.76,2489
9257,2020-11-19,935037,15243.0,52.23,2491
9258,2020-11-19,935037,15611.0,52.23,2491
9259,2020-11-19,935099,15110.0,31.92,2489
9260,2020-11-19,935099,15151.0,31.92,2489
9261,2020-11-19,935099,15521.0,31.92,2489
9262,2020-11-19,935099,7000053.0,31.92,2489
9263,2020-11-19,935114,15143.0,89.28,2491
9264,2020-11-19,935114,15176.0,44.64,2491
9265,2020-11-19,935114,15243.0,44.64,2491
9266,2020-11-19,935114,15245.0,44.64,2491
9267,2020-11-19,935114,15246.0,140.40,2489
9268,2020-11-19,935114,15376.0,140.40,2489
9269,2020-11-19,935114,15383.0,44.64,2491
9270,2020-11-19,935114,15409.0,89.28,2491
9271,2020-11-19,935114,7000042.0,89.28,2491
9272,2020-11-19,935114,7000063.0,89.28,2491
9273,2020-11-19,935114,7000069.0,89.28,2491
9274,2020-11-19,935148,15423.0,62.61,2490
9275,2020-11-19,935226,15476.0,76.78,2493
9276,2020-11-19,935276,15112.0,56.29,2490
9277,2020-11-19,935276,15436.0,36.53,2489
9278,2020-11-19,935301,15173.0,59.62,2490
9279,2020-11-19,935301,7000062.0,5.97,2494
9280,2020-11-19,935327,2167.0,35.35,2495
9281,2020-11-19,935327,15550.0,70.70,2495
9282,2020-11-19,935327,15582.0,35.35,2495
9283,2020-11-19,935327,15588.0,35.35,2495
9284,2020-11-19,935327,7000056.0,35.35,2495
9285,2020-11-19,935348,2026.0,29.76,2496
9286,2020-11-19,935348,2057.0,29.76,2496
9287,2020-11-19,935373,15476.0,111.67,2493
9288,2020-11-19,935373,15598.0,57.50,2493
9289,2020-11-19,935373,15615.0,115.00,2493
9290,2020-11-19,935373,7000038.0,57.50,2493
9291,2020-11-19,935373,7000045.0,57.50,2493
9292,2020-11-19,935448,15112.0,14.59,2490
9293,2020-11-19,935448,15486.0,14.59,2490
9294,2020-11-19,935519,2026.0,60.88,2496
9295,2020-11-19,935519,2040.0,60.88,2496
9296,2020-11-19,935519,15560.0,60.88,2496
9297,2020-11-19,935538,2006.0,57.66,2496
9298,2020-11-19,935538,2019.0,57.66,2496
9299,2020-11-19,935538,2047.0,57.66,2496
9300,2020-11-19,935563,15550.0,56.03,2495
9301,2020-11-19,935564,15217.0,87.27,2492
9302,2020-11-19,935582,15431.0,40.64,2491
9303,2020-11-19,935584,15589.0,5.71,2494
9304,2020-11-19,935588,15143.0,44.64,2491
9305,2020-11-19,935588,15176.0,44.64,2491
9306,2020-11-19,935590,2068.0,93.15,2496
9307,2020-11-19,935590,2072.0,93.15,2496
9308,2020-11-19,935590,700013.0,93.15,2496
9309,2020-11-19,935644,15566.0,54.92,2495
9310,2020-11-19,935650,2158.0,47.52,2495
9311,2020-11-19,935671,15421.0,52.73,2495
9312,2020-11-19,935681,14347.0,111.67,2493
9313,2020-11-19,935681,15450.0,111.67,2493
9314,2020-11-19,935778,15173.0,59.55,2490
9315,2020-11-19,935778,15398.0,11.83,2494
9316,2020-11-19,935778,15401.0,60.66,2489
9317,2020-11-19,935778,15431.0,47.66,2491
9318,2020-11-19,935778,15507.0,11.83,2494
9319,2020-11-19,935795,2022.0,32.78,2496
9320,2020-11-19,935881,2167.0,44.26,2495
9321,2020-11-19,935908,15414.0,92.43,2492
9322,2020-11-19,935908,15553.0,133.53,2492
9323,2020-11-19,935921,2057.0,97.14,2496
9324,2020-11-19,935948,15103.0,38.39,2490
9325,2020-11-19,935948,15446.0,38.39,2490
9326,2020-11-19,935964,15516.0,53.59,2491
9327,2020-11-19,936015,15566.0,44.86,2495
9328,2020-11-19,936016,15526.0,67.69,2495
9329,2020-11-19,936023,10228.0,48.60,2489
9330,2020-11-19,936023,15162.0,48.60,2489
9331,2020-11-19,936023,15228.0,48.60,2489
9332,2020-11-19,936133,15347.0,60.13,2489
9333,2020-11-19,936133,15612.0,53.41,2495
9334,2020-11-19,936151,15161.0,42.98,2491
9335,2020-11-19,936151,15245.0,42.98,2491
9336,2020-11-19,936151,7000069.0,42.98,2491
9337,2020-11-19,936159,7000066.0,63.61,2490
9338,2020-11-19,936178,2019.0,31.77,2496
9339,2020-11-19,936178,2023.0,31.77,2496
9340,2020-11-19,936178,2040.0,31.77,2496
9341,2020-11-19,936178,2047.0,31.77,2496
9342,2020-11-19,936223,15408.0,102.17,2492
9343,2020-11-19,936227,2158.0,12.12,2495
9344,2020-11-19,936227,15550.0,12.12,2495
9345,2020-11-19,936227,15588.0,12.12,2495
9346,2020-11-19,936229,15568.0,75.23,2495
9347,2020-11-19,936229,7000032.0,87.27,2492
9348,2020-11-19,936393,15408.0,102.17,2492
9349,2020-11-19,936393,15578.0,102.17,2492
9350,2020-11-19,936412,15150.0,107.47,2492
9351,2020-11-19,936412,15392.0,107.47,2492
9352,2020-11-19,936416,15392.0,107.47,2492
9353,2020-11-19,936416,15457.0,107.47,2492
9354,2020-11-19,936466,15614.0,122.01,2492
9355,2020-11-19,936466,7000041.0,122.01,2492
9356,2020-11-19,936538,15343.0,107.47,2492
9357,2020-11-19,936570,15598.0,78.60,2493
9358,2020-11-19,936621,15398.0,22.07,2494
9359,2020-11-19,936680,2057.0,56.96,2496
9360,2020-11-19,936697,15446.0,31.37,2490
9361,2020-11-19,936731,2167.0,76.50,2495
9362,2020-11-19,936762,15151.0,43.01,2489
9363,2020-11-19,936764,15435.0,43.01,2489
