Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;maxfirstDelivery;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVAL;LOCAL_SEARCH;NO_SHIFT_LIMIT;TIME_LIMIT
2023-8-15;22:41:40;cq;20201016;2060;0;12842.6;12121;177.729;28.9483;0;112;2388.22;1257.59;8;1820237;120;20;25;60;1;0;1800000
2023-8-15;22:41:41;cq;20201130;2327.5;0;16218.8;14590.2;178.593;46.2256;0;116;1015.08;1712.86;6;1819965;120;20;25;60;1;0;1800000
2023-8-15;22:41:47;cq;20201013;1565;0;9575.93;8994.47;41.1578;13.0367;0;96;3147.94;389.553;8;1823516;120;20;25;60;1;0;1800000
2023-8-15;22:41:54;cq;20201026;1839.5;0;13948.1;13239.1;58.6733;33.1827;0;113;2493.32;642.029;8;1828990;120;20;25;60;1;0;1800000
2023-8-15;22:41:57;cq;20201123;2595;0;19954.3;18562.6;292.865;59.7833;0;128;1208.83;2489.51;7;1819577;120;20;25;60;1;0;1800000
2023-8-15;22:41:58;cq;20201030;3513;0;21230;19537.8;613.064;59.065;0;149;1748.54;3305.57;8;710211;120;20;25;60;1;0;600000
2023-8-15;22:42:7;cq;20201020;2673;0;17353.5;16642.2;207.31;50.2133;0;131;2980.09;2774.56;8;1841712;120;20;25;60;1;0;1800000
2023-8-15;22:41:46;cq;20201007;2512.5;0;16904.2;15791.5;18.2506;4.63556;0;126;1027.82;1401.35;8;1825896;120;20;25;60;1;0;1800000
2023-8-15;22:42:29;cq;20201016;2060;0;12421.1;11708;206.962;36.2633;0;114;2743.91;928.66;8;309527;120;20;25;60;1;0;300000
2023-8-15;22:42:32;cq;20201007;2512.5;0;15760.1;14488.5;38.9175;10.9239;0;126;1511.76;1906.5;8;311031;120;20;25;60;1;0;300000
2023-8-15;22:41:54;cq;20201125;2425;0;18673.8;17272.9;488.064;56.6898;0;136;1641.85;2152.09;7;1831641;120;20;25;60;1;0;1800000
2023-8-15;22:42:36;cq;20201021;1160.5;0;6557.48;6138.66;41.1456;15.4956;0;69;2462.49;1249.01;6;314111;120;20;25;60;1;0;300000
2023-8-15;22:42:37;cq;20201130;2327.5;0;16481.9;14875.6;315.756;42.7121;0;117;758.362;1182.22;6;316778;120;20;25;60;1;0;300000
2023-8-15;22:42:43;cq;20201125;2425;0;20599.1;19192.3;594.014;55.49;0;135;1751.96;1660.44;7;322145;120;20;25;60;1;0;300000
2023-8-15;22:42:45;cq;20201013;1565;0;9399.98;8748.47;46.9228;24.4367;15;98;2568.4;424.183;8;324532;120;20;25;60;1;0;300000
2023-8-15;22:42:53;cq;20201128;776;0;2346.07;1729.63;0;0;0;31;484.75;560.958;3;333456;120;20;25;60;1;0;300000
2023-8-15;22:42:52;cq;20201026;1839.5;0;14094.9;13345.6;93.8477;43.9611;19;115;2420.92;528.424;8;333389;120;20;25;60;1;0;300000
2023-8-15;22:43:35;cq;20201021;1160.5;0;6056.69;5572.53;22.6689;9.78333;6;67;3216.95;689.865;6;3619735;120;20;25;60;1;0;3600000
2023-8-15;22:43:35;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;0;0;1;3620565;120;20;25;60;1;0;3600000
2023-8-15;22:43:37;cq;20201003;613.5;0;3921.97;3835.25;48.5117;18.775;0;28;236.768;425.436;3;3622002;120;20;25;60;1;0;3600000
2023-8-15;22:43:38;cq;20201031;375;0;1015.38;703.456;0;0;0;15;160.885;171.109;2;3625470;120;20;25;60;1;0;3600000
2023-8-15;22:43:40;cq;20201013;1565;0;9777.47;9179.97;32.0183;13.0367;0;98;2829.97;240.635;8;3617838;120;20;25;60;1;0;3600000
2023-8-15;22:43:34;cq;20201024;937.5;0;4084.85;3677.38;0;0;0;32;595.35;981.787;3;3622711;120;20;25;60;1;0;3600000
2023-8-15;22:43:53;cq;20201109;1746.5;0;13988.3;12848.3;176.004;40.9483;0;94;1615.85;1116.38;7;376744;120;20;25;60;1;0;300000
2023-8-15;22:43:38;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;3625470;120;20;25;60;1;0;3600000
2023-8-15;22:43:42;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;202.244;0;2;3631889;120;20;25;60;1;0;3600000
2023-8-15;22:43:47;cq;20201114;388;0;1791.44;1460.18;0;0;24;18;339.642;121.165;2;3631745;120;20;25;60;1;0;3600000
2023-8-15;22:44:19;cq;20201128;776;0;2297.2;1683.2;0;0;0;30;606.657;566.958;3;3663604;120;20;25;60;1;0;3600000
2023-8-15;22:44:33;cq;20201029;3946.5;0;26228.4;24306.6;780.229;57.1049;0;150;532.14;5022.9;8;653610;120;20;25;60;1;0;600000
2023-8-15;22:44:43;cq;20201112;3684.5;0;24340.7;22804.1;345.945;34.3517;0;142;446.792;3744.65;8;661754;120;20;25;60;1;0;600000
2023-8-15;22:44:48;cq;20201006;3739.5;0;25502;24029.4;1038.8;58.9717;0;137;831.184;4818.5;8;659138;120;20;25;60;1;0;600000
2023-8-15;22:44:49;cq;20201024;937.5;0;4318.75;3892.95;0;0;0;34;265.35;839.416;3;428519;120;20;25;60;1;0;300000
2023-8-15;22:45:17;cq;20201120;3401.5;0;23649.5;21687.7;1263.47;57.7317;0;140;1161.22;2899.91;8;1818556;120;20;25;60;1;0;1800000
2023-8-15;22:45:14;cq;20201104;3926;27.5;28018;26589.3;1230.8;58.8967;0;148;160.112;2613.33;8;696902;120;20;25;60;1;0;600000
2023-8-15;22:45:21;cq;20201116;2939.5;0;22692.1;21141.4;947.042;58.6667;0;137;651.484;3227.78;7;1818865;120;20;25;60;1;0;1800000
2023-8-15;22:45:21;cq;20201002;2893.5;0;18307.9;17095.5;171.288;49.2436;0;131;1249.4;1721.51;8;1826466;120;20;25;60;1;0;1800000
2023-8-15;22:45:29;cq;20201102;3078.5;0;23165.4;22132.4;255.839;34.8583;0;132;478.103;3680.99;8;1818920;120;20;25;60;1;0;1800000
2023-8-15;22:45:38;cq;20201124;2685.5;0;18045.7;16467.7;351.391;55.36;0;127;1059.57;3057.22;8;1842972;120;20;25;60;1;0;1800000
2023-8-15;22:45:37;cq;20201126;2971;0;23241.9;21900.7;805.873;54.4014;0;133;254.795;1865.71;7;1812200;120;20;25;60;1;0;1800000
2023-8-15;22:45:39;cq;20201111;3437.5;0;25264.3;23688.2;318.445;51.48;0;143;1681.95;3678.98;8;1846182;120;20;25;60;1;0;1800000
2023-8-15;22:45:42;cq;20201014;3471;0;22433;21281.3;302.083;57.04;0;136;420.089;4273.18;8;1843927;120;20;25;60;1;0;1800000
2023-8-15;22:46:0;cq;20201124;2677.5;8;16815.6;15170.4;573.117;49.5895;0;128;1282.01;2002.27;8;307633;120;20;25;60;1;0;300000
2023-8-15;22:46:10;cq;20201102;3078.5;0;25292.5;24374;306.447;42.2367;0;132;255.766;2662.2;8;317818;120;20;25;60;1;0;300000
2023-8-15;22:46:10;cq;20201116;2871.5;68;22810.1;21237.7;989.34;59.7855;0;137;1110.04;2863.13;7;318030;120;20;25;60;1;0;300000
2023-8-15;22:46:19;cq;20201009;3229;0;18614.9;17083.3;512.927;56.75;0;129;1969.74;2613.83;8;324929;120;20;25;60;1;0;300000
